date,close,volume,open,high,low
41529,67.5271,100856800,66.9286,67.9143,66.5728
41528,66.8157,224172687,66.7157,67.67,66.4014
41527,70.6628,185372026,72.3143,72.4928,69.9286
41526,72.31,84479315,72.1428,72.56,71.9257
41523,71.1743,89482147,71.2057,71.34,69.9928
41522,70.7528,58779242,71.4643,71.5257,70.52
41521,71.2416,86016026,71.3657,71.7485,70.8971
41520,69.7971,82966965,70.4428,71.5143,69.6214
41516,69.6023,68053649,70.2857,70.4214,69.5
41515,70.2428,59804259,70.2357,70.9286,70.1614
41514,70.128,76746763,69.4286,70.8286,69.4286
41513,69.7986,105846822,71.1428,71.7871,69.4714
41512,71.8528,82354395,71.5357,72.8857,71.5
41509,71.5743,55559766,71.8957,71.9071,71.3357
41508,71.8514,60866474,72.14,72.2271,71.1714
41507,71.7657,83783025,71.9414,72.45,71.6
41506,71.5814,89508677,72.8157,72.9385,71.5457
41505,72.5343,127401718,72.0485,73.3914,72
41502,71.7614,90314517,71.45,71.8485,71.2657
41501,71.13,122386917,70.9171,71.7713,69.869
41500,71.2143,188427037,71.1257,72.0357,70.4857
41499,69.9386,219450906,67.2771,70.6657,66.8643
41498,66.7657,90984207,65.2657,66.95,65.2328
41495,64.9214,66643940,65.52,65.78,64.8071
41494,65.8586,63939790,66.265,66.3,65.4214
41493,66.4257,74622262,66.2571,66.7143,65.9671
41492,66.4643,83703085,66.86,67.4128,66.0243
41491,67.0643,79577704,66.3843,67.2386,66.0214
41488,66.0771,68411287,65.43,66.1214,65.2371
41487,65.2394,51386070,65.1076,65.2571,64.7514
41486,64.6471,80624904,64.9986,65.3346,64.2043
41485,64.76,77240193,64.28,65.3071,64.1757
41484,63.97,62006404,62.9714,64.2843,62.8857
41481,62.9986,50020601,62.1857,63.0057,62.0486
41480,62.6428,57358143,62.9571,63.0571,62.2586
41479,62.93,147906334,62.7043,63.5128,62.18
41478,59.8557,88619467,60.8571,60.9943,59.8157
41477,60.9014,51912282,61.3514,61.3928,60.7811
41474,60.7071,67137272,61.8714,61.9971,60.6214
41473,61.6797,54658172,61.9114,62.1243,61.5157
41472,61.4728,49737479,61.3857,61.7457,61.1743
41471,61.4564,54028599,60.9314,61.53,60.5957
41470,61.0628,60473991,60.7157,61.6371,60.6857
41467,60.93,69863934,61.0928,61.3986,60.4871
41466,61.0411,81567174,60.4214,61.1786,60.1671
41465,60.1043,70064141,59.9428,60.6857,59.75
41464,60.3357,88135556,59.0857,60.5,58.6257
41463,59.2928,74476172,60.0157,60.1428,58.6643
41460,59.6314,68482701,60.0557,60.47,59.3357
41458,60.1143,60232176,60.1228,60.4257,59.6357
41457,59.7843,117427695,58.5657,60.2328,58.4957
41456,58.46,97736269,57.5271,58.8957,57.3171
41453,56.6471,144584903,55.9086,57.1814,55.5528
41452,56.2543,84237745,57.0357,57.3414,56.22
41451,56.8671,91911848,57.7,57.8271,56.5228
41450,57.5186,78533304,57.9571,58.2557,56.9757
41449,57.5057,120047026,58.2,58.38,56.8643
41446,59.0714,120212576,59.7843,60,58.3
41445,59.5483,89321357,59.9,60.8543,59.31
41444,60.4286,77690993,61.6286,61.6657,60.4286
41443,61.6814,48375328,61.6514,62.1286,61.4586
41442,61.7143,64784564,61.6343,62.2428,61.4802
41439,61.4357,67955299,62.2,62.3271,61.2143
41438,62.2807,71449021,61.7857,62.4486,61.25
41437,61.7414,66270567,62.7857,63.0357,61.6428
41436,62.5143,71515731,62.2486,63.2514,61.9028
41435,62.6986,112489474,63.5328,64.1541,62.4
41432,63.1158,101081990,62.3571,63.32,61.8243
41431,62.6371,104167451,63.6386,63.8571,62.0071
41430,63.5871,72524432,63.6643,64.3886,63.3871
41429,64.1871,72575322,64.7457,64.9186,63.9128
41428,64.3886,92900598,64.39,64.6228,63.2114
41425,64.2478,95688069,64.6428,65.3,64.2143
41424,64.5114,88354937,63.6643,64.9286,63.5014
41423,63.5643,82553265,62.8571,63.9286,62.7714
41422,63.0627,96311559,64.2714,64.4443,62.9786
41418,63.5928,69009031,62.9786,63.6657,62.9086
41417,63.1628,88239856,62.2786,63.7371,62.2557
41416,63.0506,110682773,63.4357,64.05,62.6028
41415,62.8086,113917824,62.5928,63.64,62.0286
41414,63.2757,112529584,61.7014,63.6857,61.4428
41411,61.8943,106966262,62.7214,62.87,61.5728
41410,62.0826,150737695,60.4628,62.55,59.8428
41409,61.2643,185168956,62.7371,63,60.3371
41408,63.4086,111617413,64.8357,65.0286,63.1643
41407,64.9628,79216224,64.5014,65.4143,64.5
41404,64.71,83615305,65.4243,65.6728,64.3543
41403,65.2528,99448260,65.6871,66.1428,65.0828
41402,66.2628,117977895,65.5771,66.4814,65.1157
41401,65.5226,120467656,66.4243,66.5357,64.8143
41400,65.8157,123979417,65.1014,66.0286,64.9014
41397,64.2828,90287637,64.4728,64.7471,64.1643
41396,63.6457,105409532,63.1114,64.0843,62.9471
41395,62.7557,126694438,63.4943,63.5614,62.0557
41394,63.2543,172699362,62.1571,63.6071,61.7243
41393,61.4457,159929048,60.0643,61.9453,60
41390,59.6007,190977767,58.5443,59.8241,58.3214
41389,58.34,95958899,58.7464,59.1343,58.1428
41388,57.9231,242352533,56.22,59.3214,56.0714
41387,58.0186,150492275,57.7128,58.3401,56.9728
41386,56.9528,107226032,56.0914,57.4571,55.8964
41383,55.79,152132166,55.4243,57.0857,55.0143
41382,56.0071,166414970,57.8557,57.97,55.6774
41381,57.5428,236094111,60.0386,60.0857,56.8728
41380,60.8914,76203143,60.2243,60.9443,60.0814
41379,59.9786,79101214,61,61.1271,59.9357
41376,61.4,59634201,62.0214,62.0214,61.2986
41375,62.0471,82064315,61.96,62.57,61.6
41374,62.2414,93883258,61.1571,62.4371,60.8586
41373,60.9971,76595913,60.9086,61.2143,60.3928
41372,60.8871,75145863,60.6928,61.0714,60.3557
41369,60.4571,95724469,60.6428,60.7071,59.9543
41368,61.1028,89574827,61.9657,62.1428,60.75
41367,61.7128,90550837,61.6243,62.4686,61.4728
41366,61.3988,132255450,61.0857,62.5914,60.9143
41365,61.2728,97168149,63.1286,63.3854,61.1057
41361,63.2371,110618443,64.26,64.5456,63.0886
41360,64.5828,81772975,65.2086,65.2571,64.39
41359,65.8766,73390892,66.4914,66.5485,65.79
41358,66.2257,124980207,66.3843,67.1357,65.9686
41355,65.9871,98261129,64.94,66.0143,64.73
41354,64.6757,95484439,64.3171,65.4257,64.3
41353,64.5828,76980353,65.3457,65.3757,64.2271
41352,64.9271,131468929,65.6428,65.8528,64.0714
41351,65.1028,149961185,63.0643,65.3514,63.0286
41348,63.38,160587468,62.5614,63.4614,62.4643
41347,61.7857,75801483,61.8328,62.0914,61.4928
41346,61.1928,101314460,61.2071,62.0714,60.7657
41345,61.2043,116142145,62.2286,62.6971,61.0814
41344,62.5528,118221425,61.3928,62.7157,60.7343
41341,61.6743,97466769,61.4,62.2043,61.23
41340,61.5117,116969895,60.6428,61.7157,60.1514
41339,60.8088,114860374,62.0728,62.1786,60.6328
41338,61.592,159227158,60.2114,62.17,60.1071
41337,60.0071,144332343,61.1143,61.1714,59.8571
41334,61.4957,137819681,62.5714,62.5971,61.4257
41333,63.0571,80512484,63.4357,63.9814,63.0571
41332,63.51,146554914,64.0614,64.6343,62.95
41331,64.1386,125040618,63.4028,64.5057,62.5228
41330,63.2571,92813518,64.8357,65.0171,63.2243
41327,64.4014,82560265,64.1786,64.5143,63.8
41326,63.7228,111563653,63.7143,64.1671,63.26
41325,64.1214,118823076,65.3843,65.3843,64.1143
41324,65.7128,108820003,65.8714,66.1043,64.8357
41320,65.7371,97873819,66.9786,67.1657,65.7028
41319,66.6557,88785717,66.36,67.3771,66.2886
41318,66.7157,118682866,66.7443,67.6628,66.1743
41317,66.8428,151743386,68.5014,68.9114,66.8206
41316,68.5614,128206578,68.0714,69.2771,67.6071
41313,67.8543,158143417,67.7143,68.4014,66.8928
41312,66.8886,175627813,66.1786,67.1428,64.8743
41311,65.3357,148003914,65.21,66.6428,64.6543
41310,65.4063,142959083,63.4357,65.6771,63.1743
41309,63.188,119044766,64.8443,65.1343,63.1428
41306,64.8028,134704470,65.5871,65.64,64.05
41305,65.07,79445474,65.2828,65.6114,64.9971
41304,65.2614,104140851,65.2857,66.0857,64.9286
41303,65.4671,142486933,65.5,65.7428,64.5886
41302,64.2614,195771859,62.5464,64.7443,62.2657
41299,62.84,301617420,64.5271,65.1757,62.1428
41298,64.3571,364459099,65.7143,66.5328,64.3214
41297,73.4293,191090117,72.6871,73.57,72.11
41296,72.11,114745924,72.08,72.5543,70.9471
41292,71.4285,116987465,71.2166,71.7457,70.9143
41291,71.8114,112900444,72.9014,72.9643,71.7185
41290,72.2985,172393952,70.6628,72.7771,70.3571
41289,69.4171,217802615,71.1857,71.2843,69.0543
41288,71.6785,183021145,71.8114,72.5,71.2157
41285,74.3285,87569116,74.4285,75.0457,74.1457
41284,74.7871,149986665,75.5071,75.5314,73.6457
41283,73.8714,101748741,74.6428,75.0007,73.7128
41282,75.0443,114451364,75.6014,75.9843,74.4643
41281,74.8428,120838376,74.5714,75.6143,73.6
41278,75.2857,148374285,76.7093,76.9471,75.1183
41277,77.4422,88054216,78.2685,78.5243,77.2857
41276,78.4328,139906732,79.1171,79.2857,77.3757
41274,76.0247,164519649,72.9328,76.4857,72.7143
41271,72.7984,88117426,72.8985,73.4971,72.5885
41270,73.58,113575314,73.3628,73.75,72.0943
41269,73.2856,75475003,74.1428,74.2085,73.0171
41267,74.3097,43936990,74.3357,74.8928,74.1014
41264,74.19,148609695,73.21,74.2385,72.8914
41263,74.5329,120153986,75.7143,75.7428,74.1257
41262,75.1871,112061074,75.9243,76.2428,75.0714
41261,76.2714,156143657,75,76.4143,74.3214
41260,74.1185,189181917,72.7043,74.2857,71.6043
41257,72.8277,252115436,73.5357,74.0188,72.2257
41256,75.67,155971877,75.8785,76.8057,75.1143
41255,77,121630216,78.2528,78.2857,76.61
41254,77.3411,147820794,77.11,78.5085,76.7671
41253,75.6887,157477787,75,76.93,74.5114
41250,76.1785,196603459,79.0571,79.3143,75.7143
41249,78.1778,294065958,75.5628,79.0443,74.09
41248,76.9703,259803118,81.2728,81.3214,76.9671
41247,82.2636,138712182,83.1143,83.1143,81.7328
41246,83.7414,90911547,84.8071,84.9414,83.6428
41243,83.6114,97622309,83.8271,84.0571,83.24
41242,84.1943,128394879,84.3164,84.8928,83.6071
41241,83.2771,130112749,82.4671,83.6857,81.7514
41240,83.54,133099650,84.2214,84.3457,82.8714
41239,84.2185,157238387,82.2714,84.2857,81.9585
41236,81.6428,68206599,81.0243,81.7143,80.3714
41234,80.2428,93231278,80.6071,81.0528,79.5143
41233,80.1305,160537558,81.7014,81.7071,79.2257
41232,80.8185,205441312,77.2443,81.0714,77.1257
41229,75.3825,316194785,75.0285,75.7143,72.25
41228,75.0885,197157859,76.79,77.0714,74.66
41227,76.6971,119026076,77.9285,78.2071,76.5971
41226,77.5568,133201920,76.9871,78.64,76.6228
41225,77.5471,128801509,79.1643,79.2143,76.95
41222,78.1514,232298080,77.2028,79.2685,76.2457
41221,76.8214,263467059,80.09,80.3185,76.47
41220,79.7145,198152419,81.9764,82.0771,79.3928
41219,83.2642,93580438,84.3185,84.3914,82.87
41218,83.5173,132221850,83.3593,83.9671,82.5143
41215,82.4,149722555,85.1271,85.2785,82.1071
41214,85.22,90287637,85.46,86.1428,84.8814
41213,85.0457,127361118,84.9828,85.9943,83.9571
41208,86.2857,254608276,87.0614,87.7143,84.4285
41207,87.0768,159313328,88.5714,88.8571,86.5071
41206,88.1185,139246492,88.7771,89.5071,87.2343
41205,87.6222,176497913,90.1428,90.5571,87.3857
41204,90.5757,136374671,87.4885,90.7685,87.2514
41201,87.12,185618286,90.15,90.2528,87.0885
41200,90.3771,119025656,91.37,91.7228,90
41199,92.0876,97195099,92.6957,93.2557,92
41198,92.8275,137208791,90.7671,92.9,90.1428
41197,90.68,107948432,90.3357,90.7328,89.1214
41194,89.9591,114883754,89.9371,90.7685,89.3285
41193,89.7285,136341211,92.3571,92.4571,89.7285
41192,91.5585,127322338,91.3914,92.14,91
41191,90.8357,209390853,91.2357,91.4985,89.0785
41190,91.1671,159189568,92.4114,92.5085,90.8728
41187,93.2271,148189554,95.0285,95.1428,93.04
41186,95.2571,92516018,95.8928,96.3214,95.0785
41185,95.9214,105850532,94.98,95.98,94.6614
41184,94.4728,156293037,94.5443,95.1928,92.95
41183,94.1985,135694481,95.88,96.6785,93.7857
41180,95.3007,133569490,96.9643,97.3014,95.25
41179,97.3314,148037514,94.8985,97.4528,94.3357
41178,95.0257,144088393,95.5343,96.0985,94.4571
41177,96.22,129376629,98.3228,98.9685,96.1428
41176,98.6843,159435968,98.1228,99.3028,97.5714
41173,100.0135,142582763,100.3443,100.7243,99.9088
41172,99.8143,83949835,99.88,100.0085,99.0885
41171,100.3,81575714,100.0371,100.57,99.9385
41170,100.2728,93139368,99.9828,100.3328,99.4885
41169,99.9687,98918360,99.9071,99.9714,99.23
41166,98.7543,149877325,98.565,99.5685,98.27
41165,97.5685,149262095,96.7671,97.9285,96.3957
41164,95.6843,177589913,95.2643,95.7,93.7143
41163,94.37,125760918,95.0157,95.7285,93.7857
41162,94.6771,121551956,97.2071,97.6128,94.5857
41159,97.2057,82228185,96.8643,97.4971,96.5385
41158,96.61,97738999,96.1671,96.8985,95.8285
41157,95.7471,83949835,96.51,96.6214,95.6571
41156,96.4243,91805028,95.1085,96.4485,94.9285
41152,95.0343,84463495,95.3214,95.5143,93.8928
41151,94.8383,75514273,95.8057,95.9363,94.6933
41150,96.2094,50544551,96.4643,96.81,96.0857
41149,96.4,66709096,96.4253,96.5857,95.8104
41148,96.5257,106575802,97.1414,97.2671,96.22
41145,94.746,107074132,94.2157,95.64,93.65
41144,94.6614,104855271,95.1585,95.7,94.45
41143,95.5528,140900172,93.4885,95.5714,92.5871
41142,93.7231,202792581,95.8314,96.4114,92.9043
41141,95.0214,152992536,92.8585,95.0214,92.8428
41138,92.5871,110457373,91.4285,92.5985,91.2585
41137,90.9057,63601368,90.1728,90.9657,90.0714
41136,90.1185,64307325,90.1857,90.5714,89.6785
41135,90.2414,84939075,90.2671,91.23,90.03
41134,90,69562052,89.0557,90,89.0357
41131,88.8143,48726623,88.3871,88.8228,88.3857
41130,88.6757,55081834,88.2643,88.8185,88.2571
41129,88.5514,60970746,88.4843,89.1257,88.1571
41128,88.702,72558872,88.9671,89.2857,88.2914
41127,88.9357,75488233,88.1843,89.2668,87.8943
41124,87.9571,86083296,87.6614,88.2828,87.3657
41123,86.8271,83023385,86.12,87.2414,85.75
41122,86.6871,96002719,87.9864,88.0571,86.1428
41121,87.2514,115373055,86.1757,87.3857,86.1028
41120,85.0043,94626868,84.4171,85.6343,83.9743
41117,83.5943,100956620,82.1443,83.69,81.6557
41116,82.1257,101611050,82.8228,82.9143,81.48
41115,82.1385,219211506,82.0657,82.9714,81.4285
41114,85.8457,137351661,86.7685,87.0971,85.5014
41113,86.2614,121642186,84.9143,86.5571,83.9585
41110,86.3285,99227200,87.5757,87.7771,86.2428
41109,87.76,108981913,87.3257,87.9071,86.5714
41108,86.6085,62685509,86.6557,86.9057,86.2228
41107,86.7057,73378782,87.2557,87.3571,86.1643
41106,86.7014,75263813,86.4457,87.3743,86.4314
41103,86.4243,77827633,86.1357,86.7414,85.7143
41102,85.5571,106873442,85.7485,86.21,84.6685
41101,86.3471,117068665,86.5885,86.8085,85.3171
41100,86.8871,127763688,88.2814,88.5528,86.4728
41099,87.6985,94701768,86.4714,87.7,86.3014
41096,86.5543,104693151,86.7271,86.92,85.94
41095,87.1343,120978516,85.7943,87.7628,85.6643
41093,85.63,60428183,84.9828,85.7143,84.8571
41092,84.6457,99806940,83.5328,84.7814,83.3714
41089,83.4285,105131912,82.5714,83.4285,82.0357
41088,81.2928,70572061,81.6671,82,80.8014
41087,82.0714,50737114,82.1428,82.3914,81.7028
41086,81.7178,69124972,81.6185,82.07,81.0471
41085,81.5378,75963043,82.4714,82.8285,81.4814
41082,83.1571,70792001,82.72,83.17,82.2028
41081,82.5243,81511944,83.6343,84.0314,82.4914
41080,83.6773,89706357,84.03,84.1785,82.9714
41079,83.9157,90239127,83.3428,84.2857,83.3
41078,83.6828,109922713,81.5657,83.9843,81.4814
41075,82.0185,83596545,81.5714,82.0885,81.3643
41074,81.6471,86325986,81.6057,81.9285,81.0371
41073,81.7371,73380042,82.0743,82.64,81.4828
41072,82.3085,108784723,82.0657,82.3743,80.9571
41071,81.5957,147605824,83.96,84.0714,81.5185
41068,82.9028,86587996,81.6571,82.9405,81.2857
41067,81.6743,94916808,82.47,82.4743,81.5
41066,81.6371,100135800,81.11,81.9785,80.7857
41065,80.4043,96944429,80.1814,80.9243,79.7614
41064,80.6128,138991972,80.2143,81.0714,78.3571
41061,80.1414,130080689,81.3085,81.8071,80.0743
41060,82.5328,122817347,82.9628,83.0714,81.6371
41059,82.7385,132188320,81.3143,82.8557,80.9371
41058,81.7528,94973228,81.5571,82,80.7585
41054,80.3271,81958125,80.6557,80.8357,79.7817
41053,80.76,123856147,82.2671,82.3571,80.1757
41052,81.5085,145594164,79.6428,81.8285,79.0328
41051,79.5671,173417772,81.3643,81.9828,78.94
41050,80.1828,157250007,76.3571,80.22,76.2928
41047,75.7685,182773345,76.28,77.63,74.5971
41046,75.7314,178603164,77.9014,78.2143,75.7314
41045,78.0107,139914782,79.15,79.5557,77.2914
41044,79.0243,118859546,80.2071,80.46,78.8214
41043,79.7457,87975396,80.3671,81.0728,79.6571
41040,80.9585,99653570,80.7143,82.0671,80.6214
41039,81.5028,83026395,82.0828,82.2685,81.2058
41038,81.3114,120022806,80.5285,81.9968,80.1214
41037,81.1685,124080357,81.3685,81.6428,79.8185
41036,81.3543,114959564,80.2143,81.8243,80.1757
41033,80.75,132304520,82.44,82.6228,80.7385
41032,83.1171,97380669,84.3571,84.4857,82.9
41031,83.7114,106750312,82.8914,83.9142,82.6943
41030,83.1614,152492176,83.5571,85.2514,83.0328
41029,83.4257,126321688,85.4,85.4857,83.2857
41026,86.1428,101533910,86.4385,86.5971,85.7857
41025,86.8143,133588810,87.7528,87.8128,86.0185
41024,87.1428,225862488,87.9478,88.2857,86.5714
41023,80.04,263552249,80.3728,81.0985,79.2857
41022,81.6714,241398292,81.5157,82.3814,79.5171
41019,81.8543,257480867,84.4828,84.9457,81.4885
41018,83.92,208302982,85.7457,86.3903,83.5028
41017,86.9057,238277411,87.6743,88.6071,86.1014
41016,87.1,255328647,82.7057,87.1428,81.7014
41015,82.8757,262356159,87.1514,87.1828,82.6071
41012,86.4614,214640084,89.1585,89.2428,86.2157
41011,88.9671,153188746,89.2857,90.19,88.6428
41010,89.4571,173844142,90.8857,90.9814,89.0489
41009,89.7771,221909237,91.4185,92,89.4285
41008,90.89,149052655,89.4471,91.4057,89.3285
41004,90.5257,159997578,89.5685,90.6657,89.0571
41003,89.1871,142980433,89.1928,89.4085,88.1428
41002,89.9028,208117692,89.6143,90.3157,88.93
41001,88.3757,149091365,85.9757,88.3957,85.7685
40998,85.65,182067395,86.9671,87.2228,85.42
40997,87.1228,151111705,87.54,88.08,86.7471
40996,88.2314,163667329,88.34,88.7785,87.1871
40995,87.7828,151353625,86.5971,88.04,86.58
40994,86.7114,148719035,85.6843,86.7357,85.0371
40991,85.15,107403062,85.7843,85.9714,84.9144
40990,85.62,155867437,85.3971,86.3571,85.0757
40989,86.0714,160447118,86.1057,87.0928,85.9157
40988,86.5657,203497481,85.6443,86.7,83.1428
40987,85.8714,224435817,85.4814,85.9671,84.15
40984,83.6528,206076492,83.5314,84.1714,82.5714
40983,83.6514,289496777,85.6585,85.7157,82.65
40982,84.2257,353599156,82.5785,84.96,82.2
40981,81.1571,172173592,79.6485,81.1685,79.3928
40980,78.8571,101001000,78.426,78.8571,78.1428
40977,77.8814,104560151,77.7443,78.2485,77.5871
40976,77.4271,128668929,76.3843,77.57,76.0171
40975,75.8128,198964910,76.6857,76.8257,74.7571
40974,75.7514,202211301,74.8085,76.2414,73.7458
40973,76.1657,201797181,77.9171,78.2114,75.1428
40970,77.8828,107544392,77.7485,78.1143,77.5028
40969,77.7814,170563731,78.31,78.3157,76.9671
40968,77.4914,237448891,77.3657,78.23,76.5285
40967,76.4871,149434575,75.4228,76.4871,75.1214
40966,75.1085,136457481,74.4728,75.5,73.7543
40963,74.63,103715531,74.2385,74.7,74.0914
40962,73.77,141721973,73.5828,73.9756,72.7857
40961,73.2914,120564116,73.2971,73.6414,72.7243
40960,73.55,150412545,72.4114,73.55,72.0171
40956,71.7314,133666300,71.8728,72.5385,71.4714
40955,71.7443,235805641,70.2143,72.1271,69.5186
40954,71.0957,374517892,73.4657,75.1843,70.9843
40953,72.78,114963904,72.0943,72.7943,71.7143
40952,71.8,128970559,71.3614,71.9757,71.0128
40949,70.4886,157587127,70.1371,71.0886,69.7928
40948,70.4528,220416976,68.68,70.9643,68.6514
40947,68.0971,101696381,67.2143,68.1128,67.1
40946,66.9757,78941684,66.4643,67.1071,66.3687
40945,66.2814,62225658,65.4828,66.4257,65.4573
40942,65.6686,71618981,65.3286,65.7143,65.08
40941,65.0171,46615058,65.1286,65.31,64.8543
40940,65.17,67269418,65.4871,65.57,65.0786
40939,65.2114,97874379,65.0843,65.4628,64.7243
40938,64.7157,94626868,63.6728,64.8428,63.6271
40935,63.8971,74902122,63.4771,64.0686,63.3957
40934,63.5186,80913094,64.0514,64.1128,63.3057
40933,63.8086,239249712,64.92,64.9214,63.39
40932,60.0586,127725188,60.7286,60.7286,59.9357
40931,61.0584,76162193,60.3814,61.2071,60.3286
40928,60.0428,103061661,61.07,61.0714,59.9643
40927,61.1071,65151043,61.45,61.6241,60.93
40926,61.3014,68859875,60.9943,61.3528,60.9
40925,60.6714,60589792,60.6,60.8557,60.4228
40921,59.9728,56446393,59.9571,60.0643,59.8086
40920,60.1986,53125179,60.3257,60.4143,59.8214
40919,60.3643,53739093,60.3828,60.4071,59.9014
40918,60.4628,64474443,60.8443,60.8571,60.2143
40917,60.2471,98339110,60.7857,61.1071,60.1928
40914,60.3428,79538994,59.9671,60.3928,59.8886
40913,59.7186,67606475,59.2786,59.7928,58.9528
40912,59.0628,64703000,58.5714,59.24,58.4686
40911,58.7471,75476123,58.4857,58.9286,58.4286
40907,57.8571,44900596,57.6443,58.04,57.6414
40906,57.8743,53774275,57.6286,57.95,57.2157
40905,57.52,57101943,58.1271,58.3214,57.3343
40904,58.0757,66234181,57.5857,58.4414,57.5743
40900,57.6186,67331438,57.0986,57.6557,57.0707
40899,56.9357,50399476,56.7143,57.0186,56.5857
40898,56.635,65476620,56.67,56.7571,56.0014
40897,56.5643,84150665,55.3943,56.5857,55.3228
40896,54.6014,58582206,54.6386,54.9786,54.3543
40893,54.4314,105291372,54.3371,54.8786,54.2243
40892,54.1343,64036768,54.7614,54.82,54.0443
40891,54.3128,101456840,55.2428,55.34,53.9543
40890,55.5443,84620155,56.1428,56.4857,55.3
40889,55.9771,74755332,55.9543,56.2714,55.6357
40886,56.2314,74176572,56.1214,56.2914,55.8614
40885,55.8086,93960468,55.9214,56.5,55.7471
40884,55.5843,76144063,55.7043,55.8486,55.2518
40883,55.85,70841701,56.0728,56.3757,55.6257
40882,56.1443,89257027,56.2128,56.63,55.7697
40879,55.6714,94724238,55.69,56.2328,55.5114
40878,55.4186,95857679,54.6486,55.5714,54.3928
40877,54.6,101253000,54.47,54.6108,54.0428
40876,53.3143,93871498,53.6914,54.1186,52.8857
40875,53.7314,86538996,53.1928,53.8171,52.9043
40872,51.9386,63689820,52.6314,53.0214,51.9028
40870,52.4271,107011272,53.5014,53.6914,52.4114
40869,53.7871,102201781,53.0028,53.99,52.9914
40868,52.7157,111837844,52.9143,53.0971,52.2728
40865,53.5628,92964578,54.1314,54.2843,53.5543
40864,53.9157,119918436,54.8543,54.94,53.6428
40863,54.9671,87102636,55.6071,55.8771,54.9028
40862,55.5471,107614952,54.4,55.6428,54.2071
40861,54.18,108182162,54.7886,55.0357,54.0286
40858,54.9457,163319499,55.23,55.5286,54.3228
40857,55.0314,186111226,56.7186,56.7443,54.5928
40856,56.4686,139385792,56.71,57.27,56.3186
40855,58.0328,99898290,57.4586,58.2857,57.3657
40854,57.1043,67411392,57.13,57.1428,56.59
40851,57.1771,75324993,57.4328,57.6343,57.0228
40850,57.5814,110279293,57.01,57.6286,56.48
40849,56.7728,81719705,57.1557,57.2057,56.4443
40848,56.6443,132769740,56.7728,57.0714,56.1743
40847,57.8257,96335779,57.4886,58.4757,57.2928
40844,57.85,80540134,57.5714,58.05,57.5014
40843,57.8128,123496347,58.2228,58.4286,57.4128
40842,57.2286,113884784,57.3943,57.5071,56.1644
40841,56.8243,107432952,57.8614,58.0786,56.7686
40840,57.9671,125430938,56.5971,58.0714,56.4857
40837,56.1243,154943506,56.8714,57.02,55.8214
40836,56.4728,137224191,57.1428,57.1928,56.3157
40835,56.9457,275674643,57.3357,58.3456,56.8286
40834,60.32,213231124,60.2514,60.6867,59.4271
40833,59.9986,171172941,60.2486,60.9571,59.42
40830,60.2857,142922473,59.5471,60.2857,59.3243
40829,58.3471,105774372,57.8543,58.3471,57.55
40828,57.4557,155337537,58.1914,58.4643,57.1628
40827,57.1843,151188005,56.0814,57.5971,55.9286
40826,55.5443,110141043,54.1557,55.5443,54.03
40823,52.8286,133849140,53.6828,53.9628,52.6413
40822,53.91,202875671,53.3328,54.9686,53.1149
40821,54.0357,196160359,52.5514,54.26,51.4714
40820,53.2143,308080802,53.51,54.5428,50.6057
40819,53.5143,166972660,54.3386,54.6628,53.3101
40816,54.4743,136874891,55.3028,55.5557,54.4543
40815,55.7957,162647149,57.4171,57.4586,55.1728
40814,56.7157,107310242,57.17,57.6771,56.6443
40813,57.0371,157716487,58.39,58.4643,56.8657
40812,57.5957,203032191,57.1228,57.7114,55.9
40809,57.7571,136487861,57.1828,58.1057,57.1214
40808,57.4028,241788403,57.29,58.5457,56.6714
40807,58.8771,150996555,59.9486,60.2271,58.8571
40806,59.0643,193493638,59.3214,60.4086,58.7414
40805,58.8043,205318042,56.7143,59.0328,56.4578
40802,57.2143,173859192,56.5057,57.2147,56.4328
40801,56.1371,103610951,55.9186,56.2371,55.7
40800,55.6143,133540370,55.2886,56.03,55.1086
40799,54.9457,110052633,54.5914,55.1728,54.3214
40798,54.2771,116765635,53.2857,54.4114,53.1286
40795,53.9257,141166172,54.8471,55.1428,53.5743
40794,54.8771,103837961,54.6286,55.5157,54.6157
40793,54.8471,87373746,55.08,55.0857,54.5714
40792,54.2486,127132428,52.4814,54.3328,52.3543
40788,53.4357,109691503,53.5343,54,53.1186
40787,54.4328,85770886,55.1171,55.3343,54.3886
40786,54.9757,130506429,55.7957,56.0114,54.5514
40785,55.7128,104308921,55.4643,55.9771,55.1728
40784,55.71,101134490,55.4543,55.9286,55.4286
40781,54.7971,160158018,53.0243,54.8286,52.9715
40780,53.3886,217625305,52.1543,53.6357,52.1428
40779,53.74,146323144,53.3528,54.1371,52.9428
40778,53.3714,163954819,51.4714,53.3771,51
40777,50.92,133633050,52.0728,52.1257,50.7271
40774,50.8614,193669478,51.7386,52.4286,50.8571
40773,52.2928,212521674,52.9771,53.2357,51.6243
40772,54.3486,110099393,54.6157,54.9314,54
40771,54.3543,124617257,54.5028,54.7671,53.7228
40770,54.7728,114931004,54.2328,54.9957,54.0128
40767,53.8557,132123640,54.01,54.2343,53.4614
40766,53.3857,185283336,52.9314,53.6357,52.1028
40765,51.9557,219333726,53.0214,53.5214,51.7857
40764,53.43,270036491,51.6143,53.5157,50.7143
40763,50.4586,284991925,51.67,52.5386,50.4314
40760,53.3743,300872480,54.3486,54.7857,51.7957
40759,53.91,217337675,55.63,55.9028,53.9071
